open,close,high,low,value,volume,begin,end,ticker
106.21,105.59,106.23,105.0,10919851.1,10347,2025-12-05 00:00:00,2025-12-05 23:59:59,RU000A10A6J1
105.41,105.46,105.61,105.03,8805591.2,8361,2025-12-08 00:00:00,2025-12-08 23:59:59,RU000A10A6J1
105.46,105.45,105.86,105.11,3438319.3,3262,2025-12-09 00:00:00,2025-12-09 23:59:59,RU000A10A6J1
105.45,105.46,105.81,105.26,6823606.2,6463,2025-12-10 00:00:00,2025-12-10 23:59:59,RU000A10A6J1
105.5,105.92,105.95,105.01,3673543.3,3479,2025-12-11 00:00:00,2025-12-11 23:59:59,RU000A10A6J1
106.05,105.8,106.05,105.5,1734891.3,1639,2025-12-12 00:00:00,2025-12-12 23:59:59,RU000A10A6J1
105.84,105.55,105.95,105.16,3285003.9,3108,2025-12-15 00:00:00,2025-12-15 23:59:59,RU000A10A6J1
105.7,105.22,105.75,104.14,8257107.7,7866,2025-12-16 00:00:00,2025-12-16 23:59:59,RU000A10A6J1
105.12,104.86,105.4,104.11,8538161.9,8146,2025-12-17 00:00:00,2025-12-17 23:59:59,RU000A10A6J1
104.92,105.24,105.28,104.87,3367253.0,3205,2025-12-18 00:00:00,2025-12-18 23:59:59,RU000A10A6J1
105.35,105.32,105.4,105.06,25616726.9,24313,2025-12-19 00:00:00,2025-12-19 23:59:59,RU000A10A6J1
105.47,105.1,105.47,104.5,4188743.9,3986,2025-12-22 00:00:00,2025-12-22 23:59:59,RU000A10A6J1
104.99,105.0,105.2,104.79,6059473.4,5770,2025-12-23 00:00:00,2025-12-23 23:59:59,RU000A10A6J1
105.02,105.19,105.2,104.42,2771004.6,2643,2025-12-24 00:00:00,2025-12-24 23:59:59,RU000A10A6J1
104.87,105.17,105.24,104.73,3451958.2,3287,2025-12-25 00:00:00,2025-12-25 23:59:59,RU000A10A6J1
105.17,105.15,105.37,104.71,5414201.2,5151,2025-12-26 00:00:00,2025-12-26 23:59:59,RU000A10A6J1
105.16,105.39,105.42,105.14,6578873.2,6247,2025-12-29 00:00:00,2025-12-29 23:59:59,RU000A10A6J1
105.4,105.38,105.9,105.09,7846366.9,7448,2025-12-30 00:00:00,2025-12-30 23:59:59,RU000A10A6J1
105.38,105.4,105.8,104.3,3786963.9,3598,2026-01-05 00:00:00,2026-01-05 23:59:59,RU000A10A6J1
105.79,105.85,105.98,105.37,2466426.5,2331,2026-01-06 00:00:00,2026-01-06 23:59:59,RU000A10A6J1
105.97,105.72,105.97,105.43,1032788.2,976,2026-01-08 00:00:00,2026-01-08 23:59:59,RU000A10A6J1
105.72,105.65,105.98,105.28,654344.7,619,2026-01-09 00:00:00,2026-01-09 23:59:59,RU000A10A6J1
105.11,105.0,105.4,104.77,9556229.4,9105,2026-01-12 00:00:00,2026-01-12 23:59:59,RU000A10A6J1
105.24,104.62,105.24,104.5,17559423.2,16778,2026-01-13 00:00:00,2026-01-13 23:59:59,RU000A10A6J1
105.01,105.02,105.2,104.51,3191473.8,3043,2026-01-14 00:00:00,2026-01-14 23:59:59,RU000A10A6J1
105.13,104.5,105.13,104.5,2840938.8,2715,2026-01-15 00:00:00,2026-01-15 23:59:59,RU000A10A6J1
104.89,104.77,104.92,104.52,7386775.7,7056,2026-01-16 00:00:00,2026-01-16 23:59:59,RU000A10A6J1
104.01,104.48,104.77,102.68,13167336.7,12647,2026-01-19 00:00:00,2026-01-19 23:59:59,RU000A10A6J1
104.46,104.48,104.48,103.71,5052738.8,4841,2026-01-20 00:00:00,2026-01-20 23:59:59,RU000A10A6J1
104.48,104.55,104.59,104.2,12051875.2,11545,2026-01-21 00:00:00,2026-01-21 23:59:59,RU000A10A6J1
104.42,104.67,104.67,104.0,34937184.3,33558,2026-01-22 00:00:00,2026-01-22 23:59:59,RU000A10A6J1
104.68,104.51,104.75,104.11,4414642.9,4226,2026-01-23 00:00:00,2026-01-23 23:59:59,RU000A10A6J1
104.39,104.39,104.83,103.81,8725455.6,8375,2026-01-26 00:00:00,2026-01-26 23:59:59,RU000A10A6J1
104.39,104.44,104.47,104.12,3224917.8,3091,2026-01-27 00:00:00,2026-01-27 23:59:59,RU000A10A6J1
104.41,104.17,104.44,103.71,3650272.5,3502,2026-01-28 00:00:00,2026-01-28 23:59:59,RU000A10A6J1
104.06,104.08,104.38,104.06,1876658.7,1801,2026-01-29 00:00:00,2026-01-29 23:59:59,RU000A10A6J1
104.03,104.37,104.5,104.03,3515886.3,3373,2026-01-30 00:00:00,2026-01-30 23:59:59,RU000A10A6J1
104.35,104.32,104.39,104.11,4810516.2,4612,2026-02-02 00:00:00,2026-02-02 23:59:59,RU000A10A6J1
104.22,104.3,104.37,104.22,4551708.8,4364,2026-02-03 00:00:00,2026-02-03 23:59:59,RU000A10A6J1
104.34,104.35,104.35,103.7,5395867.6,5178,2026-02-04 00:00:00,2026-02-04 23:59:59,RU000A10A6J1
104.15,104.11,104.33,103.9,5851399.6,5624,2026-02-05 00:00:00,2026-02-05 23:59:59,RU000A10A6J1
104.1,104.04,104.19,103.7,6826218.5,6570,2026-02-06 00:00:00,2026-02-06 23:59:59,RU000A10A6J1
104.08,104.01,104.19,103.75,2979061.0,2864,2026-02-09 00:00:00,2026-02-09 23:59:59,RU000A10A6J1
103.92,104.14,104.17,103.88,1515462.1,1456,2026-02-10 00:00:00,2026-02-10 23:59:59,RU000A10A6J1
104.05,103.88,104.21,103.38,4600539.5,4435,2026-02-11 00:00:00,2026-02-11 23:59:59,RU000A10A6J1
103.88,103.85,103.97,103.57,1672065.0,1610,2026-02-12 00:00:00,2026-02-12 23:59:59,RU000A10A6J1
103.81,104.07,104.1,103.5,6149654.5,5922,2026-02-13 00:00:00,2026-02-13 23:59:59,RU000A10A6J1
103.99,103.8,103.99,103.57,8145719.0,7858,2026-02-16 00:00:00,2026-02-16 23:59:59,RU000A10A6J1
103.87,103.89,103.93,103.56,4345337.4,4190,2026-02-17 00:00:00,2026-02-17 23:59:59,RU000A10A6J1
103.54,103.77,103.83,103.42,3013176.6,2906,2026-02-18 00:00:00,2026-02-18 23:59:59,RU000A10A6J1
103.67,103.75,103.78,103.44,4094205.1,3948,2026-02-19 00:00:00,2026-02-19 23:59:59,RU000A10A6J1
103.73,103.77,103.79,103.68,2309101.5,2226,2026-02-20 00:00:00,2026-02-20 23:59:59,RU000A10A6J1
103.8,103.76,103.8,103.32,3811042.1,3675,2026-02-24 00:00:00,2026-02-24 23:59:59,RU000A10A6J1
103.77,103.74,103.86,103.7,4886279.9,4707,2026-02-25 00:00:00,2026-02-25 23:59:59,RU000A10A6J1
103.73,103.6,103.86,103.55,1897199.9,1829,2026-02-26 00:00:00,2026-02-26 23:59:59,RU000A10A6J1
103.77,103.66,103.77,103.0,4894903.8,4733,2026-02-27 00:00:00,2026-02-27 23:59:59,RU000A10A6J1
103.7,103.64,103.8,102.64,4892033.7,4727,2026-03-02 00:00:00,2026-03-02 23:59:59,RU000A10A6J1
103.63,103.23,103.63,102.98,2364245.1,2289,2026-03-03 00:00:00,2026-03-03 23:59:59,RU000A10A6J1
103.47,103.36,103.58,103.02,3554371.1,3437,2026-03-04 00:00:00,2026-03-04 23:59:59,RU000A10A6J1
103.3,103.44,103.55,103.03,4958339.8,4805,2026-03-05 00:00:00,2026-03-05 23:59:59,RU000A10A6J1
104.06,105.47,105.78,103.7,13707317.22,21756,2026-03-06 00:00:00,2026-03-06 23:59:59,RU000A10A6J1
105.38,105.62,105.8,104.62,1671416.22,2642,2026-03-09 00:00:00,2026-03-09 23:59:59,RU000A10A6J1
105.38,105.78,105.8,105.33,21732112.2,34249,2026-03-10 00:00:00,2026-03-10 23:59:59,RU000A10A6J1
105.67,105.61,105.8,105.36,10691156.94,16856,2026-03-11 00:00:00,2026-03-11 23:59:59,RU000A10A6J1
105.79,105.62,106.49,105.35,3638004.96,5738,2026-03-12 00:00:00,2026-03-12 23:59:59,RU000A10A6J1
105.73,105.75,105.75,105.48,3752401.62,5916,2026-03-13 00:00:00,2026-03-13 23:59:59,RU000A10A6J1
105.75,105.86,106.05,105.51,7433492.94,11707,2026-03-16 00:00:00,2026-03-16 23:59:59,RU000A10A6J1
105.61,105.85,106.0,105.61,2080095.18,3274,2026-03-17 00:00:00,2026-03-17 23:59:59,RU000A10A6J1
105.82,105.94,106.08,105.81,2738150.82,4309,2026-03-18 00:00:00,2026-03-18 23:59:59,RU000A10A6J1
105.91,105.54,105.95,103.99,5308214.46,8401,2026-03-19 00:00:00,2026-03-19 23:59:59,RU000A10A6J1
105.02,105.83,105.86,105.02,2769658.38,4370,2026-03-20 00:00:00,2026-03-20 23:59:59,RU000A10A6J1
105.42,105.73,105.94,105.42,1385922.42,2183,2026-03-23 00:00:00,2026-03-23 23:59:59,RU000A10A6J1
105.63,105.67,105.93,105.57,1564237.02,2465,2026-03-24 00:00:00,2026-03-24 23:59:59,RU000A10A6J1
105.81,105.79,105.91,105.64,3304615.68,5206,2026-03-25 00:00:00,2026-03-25 23:59:59,RU000A10A6J1
105.61,105.75,105.88,105.45,4280554.8,6756,2026-03-26 00:00:00,2026-03-26 23:59:59,RU000A10A6J1
105.73,105.8,105.8,105.52,701688.36,1106,2026-03-27 00:00:00,2026-03-27 23:59:59,RU000A10A6J1
105.83,105.84,105.98,105.7,685843.38,1080,2026-03-28 00:00:00,2026-03-28 23:59:56,RU000A10A6J1
105.97,105.86,105.97,105.6,142693.08000000002,225,2026-03-29 00:00:00,2026-03-29 23:59:56,RU000A10A6J1
105.83,105.77,105.98,105.57,2788488.78,4395,2026-03-30 00:00:00,2026-03-30 23:59:59,RU000A10A6J1
105.6,105.7,105.99,105.6,2026254.96,3194,2026-03-31 00:00:00,2026-03-31 23:59:59,RU000A10A6J1
105.8,105.75,105.97,105.65,1837285.62,2894,2026-04-01 00:00:00,2026-04-01 23:59:59,RU000A10A6J1
105.98,105.75,106.0,105.5,814007.4,1283,2026-04-02 00:00:00,2026-04-02 23:59:59,RU000A10A6J1
105.86,105.93,105.98,105.62,2680344.42,4222,2026-04-03 00:00:00,2026-04-03 23:59:59,RU000A10A6J1
105.99,105.99,106.0,105.66,424407.48,668,2026-04-04 00:00:00,2026-04-04 23:59:55,RU000A10A6J1
106.01,105.9,107.04,105.0,1032563.5800000002,1621,2026-04-05 00:00:00,2026-04-05 23:59:56,RU000A10A6J1
105.99,105.34,107.04,104.88,7340892.3,11604,2026-04-06 00:00:00,2026-04-06 23:59:59,RU000A10A6J1
105.07,105.6,105.64,105.07,3350743.8,5299,2026-04-07 00:00:00,2026-04-07 23:59:59,RU000A10A6J1
105.45,105.49,105.76,105.1,3238377.84,5120,2026-04-08 00:00:00,2026-04-08 23:59:59,RU000A10A6J1
105.61,105.76,105.9,105.31,4725192.78,7455,2026-04-09 00:00:00,2026-04-09 23:59:59,RU000A10A6J1
105.71,105.14,105.93,104.12,10686090.36,16993,2026-04-10 00:00:00,2026-04-10 23:59:59,RU000A10A6J1
105.11,105.19,105.26,104.2,1510277.3999999997,2400,2026-04-11 00:00:00,2026-04-11 23:59:56,RU000A10A6J1
105.04,104.95,105.04,104.25,2488280.28,3964,2026-04-12 00:00:00,2026-04-12 23:59:57,RU000A10A6J1
105.11,104.9,105.27,104.2,13255969.44,21098,2026-04-13 00:00:00,2026-04-13 23:59:59,RU000A10A6J1
105.0,104.9,105.18,104.6,1150410.78,1827,2026-04-14 00:00:00,2026-04-14 23:59:59,RU000A10A6J1
105.07,104.75,105.13,104.22,9071958.18,14471,2026-04-15 00:00:00,2026-04-15 23:59:59,RU000A10A6J1
104.98,104.79,104.98,104.4,2994720.78,4766,2026-04-16 00:00:00,2026-04-16 23:59:59,RU000A10A6J1
104.66,104.67,104.94,104.45,4763356.08,7584,2026-04-17 00:00:00,2026-04-17 23:59:59,RU000A10A6J1
104.85,104.96,104.97,104.8,282657.12000000005,449,2026-04-18 00:00:00,2026-04-18 23:59:56,RU000A10A6J1
104.54,104.72,104.95,104.54,152178.54,242,2026-04-19 00:00:00,2026-04-19 23:59:56,RU000A10A6J1
104.85,104.65,104.97,104.42,8668198.44,13811,2026-04-20 00:00:00,2026-04-20 23:59:59,RU000A10A6J1
104.65,105.07,105.07,104.44,5882692.8,9345,2026-04-21 00:00:00,2026-04-21 23:59:59,RU000A10A6J1
105.21,105.17,105.28,104.8,1940363.64,3077,2026-04-22 00:00:00,2026-04-22 23:59:59,RU000A10A6J1
105.17,105.31,105.34,104.96,3250368.6,5153,2026-04-23 00:00:00,2026-04-23 23:59:59,RU000A10A6J1
105.36,105.12,105.59,105.11,1275766.92,2020,2026-04-24 00:00:00,2026-04-24 23:59:59,RU000A10A6J1
105.02,105.21,105.21,105.0,485791.56,771,2026-04-25 00:00:00,2026-04-25 23:59:59,RU000A10A6J1
105.08,105.08,105.54,104.66,530676.6,843,2026-04-26 00:00:00,2026-04-26 23:59:56,RU000A10A6J1
105.02,105.15,105.54,104.66,2508639.84,3981,2026-04-27 00:00:00,2026-04-27 23:59:59,RU000A10A6J1
105.18,104.88,105.37,104.88,1964454.42,3115,2026-04-28 00:00:00,2026-04-28 23:59:59,RU000A10A6J1
105.15,104.83,105.18,104.83,1367971.38,2171,2026-04-29 00:00:00,2026-04-29 23:59:59,RU000A10A6J1
104.99,105.0,105.09,104.88,3273587.22,5196,2026-04-30 00:00:00,2026-04-30 23:59:59,RU000A10A6J1
104.93,105.08,105.08,104.93,202335.6,321,2026-05-02 00:00:00,2026-05-02 23:59:56,RU000A10A6J1
105.13,105.14,105.14,104.94,281829.84,447,2026-05-03 00:00:00,2026-05-03 23:59:55,RU000A10A6J1
105.19,105.0,105.2,104.71,2683691.52,4260,2026-05-04 00:00:00,2026-05-04 23:59:59,RU000A10A6J1
105.34,105.0,105.34,104.87,911808.72,1448,2026-05-05 00:00:00,2026-05-05 23:59:59,RU000A10A6J1
105.0,104.88,105.09,104.71,754746.12,1200,2026-05-06 00:00:00,2026-05-06 23:59:59,RU000A10A6J1
104.79,104.9,105.03,104.58,3758034.24,5968,2026-05-07 00:00:00,2026-05-07 23:59:59,RU000A10A6J1
105.03,104.8,105.42,104.78,4823652.84,7655,2026-05-08 00:00:00,2026-05-08 23:59:59,RU000A10A6J1
104.81,105.02,105.25,104.81,618276.7199999995,982,2026-05-11 00:00:00,2026-05-11 19:47:51,RU000A10A6J1
35.0,39.0,40.609,35.0,708704.9,19200,2011-11-29 00:00:00,2011-11-29 23:59:59,ALRS
48.32,54.6,54.6,42.0,3797262.7,76800,2011-11-30 00:00:00,2011-11-30 23:59:59,ALRS
64.5,76.44,76.44,64.5,897043.0,11900,2011-12-01 00:00:00,2011-12-01 23:59:59,ALRS
103.558,45.864,107.016,45.864,90951604.9,1898700,2011-12-02 00:00:00,2011-12-02 23:59:59,ALRS
38.0,37.1,41.985,36.7,57905144.6,1552200,2011-12-05 00:00:00,2011-12-05 23:59:59,ALRS
37.0,34.8,37.1,34.75,29807284.5,831100,2011-12-06 00:00:00,2011-12-06 23:59:59,ALRS
34.701,35.3,36.0,34.501,16551376.8,467700,2011-12-07 00:00:00,2011-12-07 23:59:59,ALRS
35.3,35.55,35.55,34.75,6345912.3,181400,2011-12-08 00:00:00,2011-12-08 23:59:59,ALRS
34.999,34.575,35.24,34.2,22009003.1,631800,2011-12-09 00:00:00,2011-12-09 23:59:59,ALRS
34.304,33.49,34.797,33.3,7678719.6,225800,2011-12-12 00:00:00,2011-12-12 23:59:59,ALRS
33.003,33.9,34.0,30.501,21711921.9,665500,2011-12-13 00:00:00,2011-12-13 23:59:59,ALRS
33.033,34.0,34.0,32.62,3465016.9,104200,2011-12-14 00:00:00,2011-12-14 23:59:59,ALRS
33.3,32.901,33.5,32.03,11836334.7,357600,2011-12-15 00:00:00,2011-12-15 20:00:16,ALRS
33.1,32.198,33.1,31.757,4323490.4,134400,2011-12-16 00:00:00,2011-12-16 23:59:59,ALRS
32.157,31.304,32.157,30.71,4167999.7,133500,2011-12-19 00:00:00,2011-12-19 23:59:59,ALRS
31.02,31.347,31.499,30.351,4619566.8,150500,2011-12-20 00:00:00,2011-12-20 23:59:59,ALRS
31.287,31.049,31.998,30.55,7420014.9,236800,2011-12-21 00:00:00,2011-12-21 23:59:59,ALRS
31.0,30.657,31.0,30.353,3288624.7,107700,2011-12-22 00:00:00,2011-12-22 23:59:59,ALRS
30.885,30.301,30.9,30.3,4548790.5,149400,2011-12-23 00:00:00,2011-12-23 23:59:59,ALRS
30.013,30.347,30.495,30.012,5492172.8,181900,2011-12-26 00:00:00,2011-12-26 23:59:59,ALRS
30.051,30.0,30.3,30.0,553538.1,18400,2011-12-27 00:00:00,2011-12-27 23:59:59,ALRS
30.379,30.111,30.4,30.0,18008287.1,595400,2011-12-28 00:00:00,2011-12-28 23:59:59,ALRS
30.021,30.2,30.548,29.4,12162108.1,404900,2011-12-29 00:00:00,2011-12-29 23:59:59,ALRS
30.48,31.0,31.0,30.48,17533546.6,572000,2011-12-30 00:00:00,2011-12-30 23:59:59,ALRS
31.0,30.99,31.0,30.354,4434164.2,143900,2012-01-03 00:00:00,2012-01-03 23:59:59,ALRS
30.711,31.0,31.384,30.6,1290278.6,41600,2012-01-04 00:00:00,2012-01-04 23:59:59,ALRS
30.998,29.995,31.0,29.4,9342162.9,314300,2012-01-05 00:00:00,2012-01-05 23:59:59,ALRS
30.349,30.093,30.349,29.7,1341597.7,44700,2012-01-06 00:00:00,2012-01-06 23:59:59,ALRS
30.048,30.07,30.083,29.8,606650.9,20200,2012-01-09 00:00:00,2012-01-09 23:59:59,ALRS
30.6,30.44,30.6,30.1,5467388.2,180300,2012-01-10 00:00:00,2012-01-10 23:59:59,ALRS
30.649,30.112,30.649,30.104,2476145.7,81900,2012-01-11 00:00:00,2012-01-11 23:59:59,ALRS
30.106,30.699,30.75,29.702,8067024.5,264700,2012-01-12 00:00:00,2012-01-12 23:59:59,ALRS
30.501,30.4,30.75,30.135,766886.9,25100,2012-01-13 00:00:00,2012-01-13 23:59:59,ALRS
30.479,30.15,30.479,29.561,3197963.2,106400,2012-01-16 00:00:00,2012-01-16 23:59:59,ALRS
30.15,29.9,30.47,29.799,12247737.0,408100,2012-01-17 00:00:00,2012-01-17 23:59:59,ALRS
29.851,29.8,29.95,29.7,6013927.7,201700,2012-01-18 00:00:00,2012-01-18 23:59:59,ALRS
29.8,29.85,29.9,29.74,13132702.3,440700,2012-01-19 00:00:00,2012-01-19 23:59:59,ALRS
30.0,30.2,30.5,29.701,49305565.3,1640200,2012-01-20 00:00:00,2012-01-20 23:59:59,ALRS
30.25,30.12,30.375,30.0,14270981.5,472300,2012-01-23 00:00:00,2012-01-23 23:59:59,ALRS
30.02,30.05,30.143,29.85,9274676.9,309000,2012-01-24 00:00:00,2012-01-24 23:59:59,ALRS
29.901,29.94,30.0,29.811,3005284.4,100500,2012-01-25 00:00:00,2012-01-25 23:59:59,ALRS
29.999,29.996,30.179,29.921,7530132.7,250900,2012-01-26 00:00:00,2012-01-26 23:59:59,ALRS
29.996,29.92,30.1,29.811,4871337.2,162800,2012-01-27 00:00:00,2012-01-27 23:59:59,ALRS
29.83,29.679,29.99,29.33,10293920.5,347200,2012-01-30 00:00:00,2012-01-30 23:59:59,ALRS
29.798,29.8,29.85,29.55,21974817.3,737700,2012-01-31 00:00:00,2012-01-31 23:59:59,ALRS
29.8,30.05,30.099,29.8,19511374.7,649600,2012-02-01 00:00:00,2012-02-01 23:59:59,ALRS
30.06,32.425,32.79,29.95,107780911.2,3367100,2012-02-02 00:00:00,2012-02-02 23:59:59,ALRS
32.45,31.85,32.5,31.6,13171681.8,411400,2012-02-03 00:00:00,2012-02-03 23:59:59,ALRS
31.91,31.6,31.91,31.35,13383721.5,424200,2012-02-06 00:00:00,2012-02-06 23:59:59,ALRS
31.65,33.17,33.215,31.561,160739573.1,4942700,2012-02-07 00:00:00,2012-02-07 23:59:59,ALRS
33.001,33.8,33.879,32.82,159176942.0,4753900,2012-02-08 00:00:00,2012-02-08 23:59:59,ALRS
33.994,32.849,33.994,32.201,17736138.5,538800,2012-02-09 00:00:00,2012-02-09 23:59:59,ALRS
32.799,32.2,32.799,32.025,15904445.5,491700,2012-02-10 00:00:00,2012-02-10 23:59:59,ALRS
32.689,33.3,33.45,32.3,52120670.9,1583900,2012-02-13 00:00:00,2012-02-13 23:59:59,ALRS
33.4,33.475,33.94,33.35,32147110.9,955200,2012-02-14 00:00:00,2012-02-14 23:59:59,ALRS
33.85,33.57,33.95,33.5,15959112.1,475200,2012-02-15 00:00:00,2012-02-15 23:59:59,ALRS
33.475,33.2,33.57,33.008,7294965.5,219300,2012-02-16 00:00:00,2012-02-16 23:59:59,ALRS
33.309,33.251,33.55,33.25,8874957.9,265800,2012-02-17 00:00:00,2012-02-17 23:59:59,ALRS
33.305,33.45,33.5,33.22,5216767.4,156100,2012-02-20 00:00:00,2012-02-20 23:59:59,ALRS
33.4,33.312,33.5,33.156,6455051.1,193300,2012-02-21 00:00:00,2012-02-21 23:59:59,ALRS
33.399,32.802,33.6,32.301,9069333.1,273200,2012-02-22 00:00:00,2012-02-22 23:59:59,ALRS
32.667,32.9,33.33,32.52,20612248.5,625900,2012-02-24 00:00:00,2012-02-24 23:59:59,ALRS
32.624,32.418,32.9,32.362,39096650.6,1200000,2012-02-27 00:00:00,2012-02-27 23:59:59,ALRS
32.4,31.685,32.4,31.11,10529960.3,330700,2012-02-28 00:00:00,2012-02-28 23:59:59,ALRS
32.454,32.109,32.454,31.55,15284818.2,479500,2012-02-29 00:00:00,2012-02-29 23:59:59,ALRS
31.951,32.86,32.929,31.712,58062559.1,1779500,2012-03-01 00:00:00,2012-03-01 23:59:59,ALRS
33.1,32.5,33.333,32.43,19298497.9,591200,2012-03-02 00:00:00,2012-03-02 23:59:59,ALRS
32.35,32.4,32.55,31.8,22762114.4,703000,2012-03-05 00:00:00,2012-03-05 23:59:59,ALRS
32.106,31.2,32.5,31.2,11353560.9,355500,2012-03-06 00:00:00,2012-03-06 23:59:59,ALRS
31.579,31.526,31.788,31.223,7273429.5,231700,2012-03-07 00:00:00,2012-03-07 23:59:59,ALRS
31.8,31.715,31.85,31.52,2318300.1,73100,2012-03-11 00:00:00,2012-03-11 23:59:59,ALRS
31.63,31.531,31.749,31.397,18866574.6,597900,2012-03-12 00:00:00,2012-03-12 23:59:59,ALRS
31.551,31.815,32.555,31.4,29954145.0,938600,2012-03-13 00:00:00,2012-03-13 23:59:59,ALRS
31.994,32.0,32.09,31.762,20005661.9,625500,2012-03-14 00:00:00,2012-03-14 23:59:59,ALRS
32.001,32.05,32.32,31.998,62490726.2,1940100,2012-03-15 00:00:00,2012-03-15 23:59:59,ALRS
32.011,32.0,32.19,31.951,23852583.0,744200,2012-03-16 00:00:00,2012-03-16 23:59:59,ALRS
32.097,32.05,32.3,31.992,60988558.7,1898200,2012-03-19 00:00:00,2012-03-19 23:59:59,ALRS
31.865,31.93,32.01,31.711,17538925.6,551000,2012-03-20 00:00:00,2012-03-20 23:59:59,ALRS
31.93,31.6,32.0,31.502,7893194.5,248300,2012-03-21 00:00:00,2012-03-21 23:59:59,ALRS
31.899,31.935,31.945,31.749,23862364.9,748800,2012-03-22 00:00:00,2012-03-22 23:59:59,ALRS
31.999,31.85,32.0,31.8,8458905.2,265400,2012-03-23 00:00:00,2012-03-23 23:59:59,ALRS
32.099,31.79,32.099,31.79,5443461.2,170900,2012-03-26 00:00:00,2012-03-26 23:59:59,ALRS
31.801,31.579,32.0,31.499,9900549.0,312200,2012-03-27 00:00:00,2012-03-27 23:59:59,ALRS
31.501,31.439,31.6,31.36,3163137.6,100500,2012-03-28 00:00:00,2012-03-28 23:59:59,ALRS
31.247,31.07,31.474,30.899,4837634.8,155500,2012-03-29 00:00:00,2012-03-29 23:59:59,ALRS
31.14,31.095,31.24,30.51,14239722.3,460500,2012-03-30 00:00:00,2012-03-30 23:59:59,ALRS
31.248,30.876,31.248,30.8,12559461.4,407000,2012-04-02 00:00:00,2012-04-02 23:59:59,ALRS
30.8,30.821,30.999,30.8,11383156.3,368900,2012-04-03 00:00:00,2012-04-03 23:59:59,ALRS
30.699,30.299,30.833,30.197,7671215.9,252000,2012-04-04 00:00:00,2012-04-04 23:59:59,ALRS
30.251,29.8,30.31,29.4,12833559.7,432300,2012-04-05 00:00:00,2012-04-05 23:59:59,ALRS
29.722,29.9,29.999,29.704,11617673.8,389000,2012-04-06 00:00:00,2012-04-06 23:59:59,ALRS
29.9,29.889,29.947,29.501,9272700.6,312300,2012-04-09 00:00:00,2012-04-09 23:59:59,ALRS
29.9,29.84,30.0,29.7,12889980.3,431600,2012-04-10 00:00:00,2012-04-10 23:59:59,ALRS
29.752,29.95,30.001,29.752,29335797.5,979900,2012-04-11 00:00:00,2012-04-11 23:59:59,ALRS
29.998,29.851,30.05,29.72,10606449.4,355600,2012-04-12 00:00:00,2012-04-12 23:59:59,ALRS
29.99,30.039,30.1,29.851,7837100.1,260900,2012-04-13 00:00:00,2012-04-13 23:59:59,ALRS
30.039,29.928,30.039,29.85,5342540.7,178500,2012-04-16 00:00:00,2012-04-16 23:59:59,ALRS
29.853,29.679,29.939,29.582,8463475.7,284600,2012-04-17 00:00:00,2012-04-17 23:59:59,ALRS
29.848,29.79,29.848,29.7,18284058.3,613900,2012-04-18 00:00:00,2012-04-18 23:59:59,ALRS
29.799,29.798,29.85,29.7,11240326.1,377700,2012-04-19 00:00:00,2012-04-19 23:59:59,ALRS
29.8,29.9,30.0,29.8,31674206.4,1062200,2012-04-20 00:00:00,2012-04-20 23:59:59,ALRS
29.9,29.81,29.9,29.7,7227641.4,242500,2012-04-23 00:00:00,2012-04-23 23:59:59,ALRS
29.703,29.76,29.848,29.66,10374851.9,348800,2012-04-24 00:00:00,2012-04-24 23:59:59,ALRS
29.8,29.898,29.989,29.8,18705706.0,626600,2012-04-25 00:00:00,2012-04-25 23:59:59,ALRS
29.898,29.802,29.944,29.8,20976024.0,701600,2012-04-26 00:00:00,2012-04-26 23:59:59,ALRS
29.375,29.95,30.325,29.375,7306424.7,244000,2012-04-27 00:00:00,2012-04-27 23:59:59,ALRS
29.9,29.998,29.999,29.881,6541812.0,218500,2012-04-28 00:00:00,2012-04-28 23:59:59,ALRS
29.903,29.87,30.0,29.707,2137401.6,71600,2012-05-02 00:00:00,2012-05-02 23:59:59,ALRS
29.702,29.646,29.899,29.55,20489550.7,688800,2012-05-03 00:00:00,2012-05-03 23:59:59,ALRS
29.502,27.6,29.75,27.0,17757379.6,619900,2012-05-04 00:00:00,2012-05-04 23:59:59,ALRS
27.602,27.697,27.997,27.13,1492587.8,54200,2012-05-05 00:00:00,2012-05-05 23:59:59,ALRS
27.898,27.95,28.0,27.2,125159.7,4500,2012-05-07 00:00:00,2012-05-07 23:59:59,ALRS
28.148,28.225,28.25,27.55,171613.6,6100,2012-05-08 00:00:00,2012-05-08 23:59:59,ALRS
28.079,27.45,28.15,27.317,2861429.3,104100,2012-05-10 00:00:00,2012-05-10 23:59:59,ALRS
27.449,27.3,27.449,27.053,5444904.9,199600,2012-05-11 00:00:00,2012-05-11 23:59:59,ALRS
27.0,26.7,27.15,26.01,5803894.4,218400,2012-05-12 00:00:00,2012-05-12 23:59:59,ALRS
26.499,25.094,26.499,24.955,8520351.6,335100,2012-05-14 00:00:00,2012-05-14 23:59:59,ALRS
25.001,24.888,25.227,24.022,4547212.0,183900,2012-05-15 00:00:00,2012-05-15 23:59:59,ALRS
24.201,24.387,24.495,23.999,7928334.1,328800,2012-05-16 00:00:00,2012-05-16 23:59:59,ALRS
24.499,23.6,24.895,23.444,3916449.5,163700,2012-05-17 00:00:00,2012-05-17 23:59:59,ALRS
22.05,22.99,23.78,21.999,17474333.9,765300,2012-05-18 00:00:00,2012-05-18 23:59:59,ALRS
